Date,AIEG,AIESH,Gaselwest,IMEA,IVEG,IVEKA,Imewo,Infrax West,Inter-Energa,Intergem,Iverlek,Ores Brabant wallon,Ores Est,Ores Hainaut,Ores Luxembourg,Ores Mouscron,Ores Namur,Ores Verviers,PBE,Regie de Wavre,Resa,Sibelga,Sibelgas
2018-04-14,1525.28,1456,1444.62,1666.64,1666.89,1688.7,1550.71,1441.93,1663.42,1647.9,1664.58,1627.45,1602.3,1546.24,1480.4,1441.03,1523.62,1585.5,1660.42,1632.52,1601.65,1655.79,1655.76
2018-04-15,1466.74,1417.8,1395.86,1515.47,1495.03,1460.89,1477.93,1355.71,1429.37,1539.02,1513.98,1558.06,1503.98,1557.39,1350.14,1419.78,1461.45,1454,1481.7,1559.22,1461.32,1524.65,1522.15
2018-04-16,1609.67,1599.56,1859,1576.81,1582.77,1574.63,1772.78,1873.36,1632.96,1609.82,1593.4,1632.19,1742.74,1753.34,1605.67,1861.57,1592.54,1747.57,1608.95,1631.21,1681.28,1585.485,1581.57
2018-04-17,2173.91,2162.74,2320.1,2247.1,2244.96,2263.52,2320.91,2306.92,2228.7,2259.12,2257.21,2277.05,2276.94,2327.13,2250.47,2337.8,2201.49,2244.01,2258.16,2289.73,2209.87,2241.09,2239.1
2018-04-18,2032.97,1986.23,2155.33,2067.55,2067.24,2079.31,2156.46,2146.83,2068.34,2085.24,2082.05,2114.67,2181.7,2161.62,2124.45,2169.16,2060.25,2156.67,2091.19,2125.95,2106.7,2067.47,2064.84
2018-04-19,2223.52,2176.93,2296.55,2229.44,2225.52,2255.36,2297.37,2289.01,2246.89,2239.02,2250.95,2290.52,2322.58,2325.07,2294.44,2306.69,2265.26,2297.76,2272.16,2302.29,2258.86,2226.725,2224.75
2018-04-20,2085.92,2076.03,2297.2,2204.01,2199.02,2190.66,2290.38,2296.45,2114.01,2216.12,2205.85,2223.69,2147.52,2269.32,2085.06,2306.58,2111.5,2135.33,2182.44,2234.51,2107.85,2199.395,2197.31
2018-04-21,2086.88,2076.21,2230.77,2157.28,2157.36,2168.75,2229.62,2228.29,2129.54,2165.08,2163.45,2172.29,2081.55,2207.59,2016,2241.9,2106.46,2127.22,2160.63,2181.15,2118.46,2151.7,2150.17
2018-04-22,1800.62,1888.88,2141.16,1914.59,1894.61,1888.34,2077.52,2136.07,1785.98,1948.78,1924.01,1996.15,1818.39,2101.2,1829.9,2158.6,1818.38,1773.86,1888.5,2007.13,1774.42,1915.385,1907.85
2018-04-23,1964.66,1848.7,1944.67,1806.85,1794.12,1879.29,1907.82,1955.85,1969.33,1816.34,1857.59,1967.01,1868.27,1997.05,1775.45,1945.17,1971.83,1921.47,1958.35,1961.36,1967.94,1808.81,1806.82
2018-04-24,1164.56,1124.08,1158.53,969.78,981.65,982.18,1115.21,1158.37,1065.37,998.22,987.35,1023.5,1472.8,1085.71,1760.5,1165.37,1148.62,1248.91,1033.55,1003.64,1165.41,976.395,974.36
2018-04-25,1404.02,1385.33,1624.39,1210.45,1217.45,1253.68,1487.91,1655.24,1345.02,1257.57,1258.1,1360.66,1330.73,1483.19,1127.19,1606.34,1391.4,1381,1330.94,1340.53,1389.26,1227.17,1222.24
2018-04-26,1565.11,1687.43,2100.9,1699.38,1703.66,1637.06,1999.56,2100.18,1502.01,1772.17,1693.37,1740.14,1499.3,1896.71,1453.81,2107.09,1551.55,1466.13,1610.57,1735.52,1455.41,1711.605,1706.5
2018-04-27,1901.5,1689.29,1410,1397.41,1394.63,1550.12,1404.08,1392.25,1884.21,1396.41,1474.79,1591.95,2158.06,1619.54,2159.72,1433.33,1886.21,2071.5,1690.51,1562.71,2005.58,1403.265,1399.22
2018-04-28,1080.58,960.58,994.1,860.33,864.97,929.57,928.24,999.03,1093.17,863.52,892.31,929.08,1352,945.95,1220.74,997.01,1037.81,1224.36,979.92,926.15,1149.58,864.2,862.03
2018-04-29,893.04,502.8,436.37,391.37,410.72,544.05,410.87,452.52,1013.95,374.76,438.37,446.8,1390.74,372.76,1167.09,435.57,756.72,1365.11,651.28,411.65,1184.36,381.935,383.39
2018-04-30,959.34,763.82,562.49,750.96,746.06,817.97,629.58,531.22,970.94,733.28,774.63,797.42,930.43,772.39,772.15,589.56,918.89,1006.89,869.11,776.83,1022.87,749.15,748.9
2018-05-01,1834.88,1694.01,1932.35,2095.96,2083.7,2028.58,2016.38,1937.1,1885.13,2072.99,2053.76,2000.12,1648.86,1920.55,1457.58,1927.86,1780.58,1767.47,1969.61,2011.15,1854.16,2082.43,2082.25
2018-05-02,2448.28,2199.36,2137.62,2439.44,2403.3,2453.93,2267.83,2128.44,2461.71,2401.16,2448.81,2487.7,2380.29,2386.64,2307.57,2177.46,2425.17,2516.87,2475.16,2512.04,2503.13,2428.675,2426.72
2018-05-03,2298.52,2011.66,2408.26,2315.19,2312.51,2310.77,2384.71,2457.51,2227.29,2283.05,2301.17,2264.36,2143.12,2198.57,1966.32,2429.51,2236.78,2199.1,2284.14,2261.29,2224.66,2298.845,2299.55
2018-05-04,2538.95,2332.46,2594.76,2557.77,2546.66,2566.56,2594.85,2614.72,2463.94,2530.68,2557.8,2567.3,2568.52,2548.23,2450.62,2636.11,2503.83,2516.18,2543.09,2578.1,2463.13,2544.595,2542.44
2018-05-05,2553.91,2336.06,2608.51,2595.66,2584.51,2601.93,2617.63,2626.83,2492.89,2570.06,2597.13,2607.89,2566.82,2574.92,2378.18,2640.87,2513.68,2532.48,2578.09,2620.56,2487.29,2586.12,2584.45
2018-05-06,2505.77,2287.45,2541.93,2532.65,2519.74,2550.39,2546.74,2562.38,2454.24,2500.69,2535.37,2545.54,2551.48,2497.96,2382.74,2569.15,2469.68,2505.18,2525.08,2557.81,2448.88,2518.765,2517.36
2018-05-07,2499.26,2248.35,2514.04,2501.39,2486.86,2522.98,2520.97,2532.1,2441.91,2470.93,2507,2523.09,2550.62,2485.93,2395.33,2545.26,2463.83,2496.08,2506.67,2538.99,2440.5,2487.04,2486.2
2018-05-08,2410.39,2177.08,2448.99,2428.53,2418.63,2445.68,2453.5,2461.09,2352.88,2402.6,2431.43,2440.68,2496.65,2421.16,2406.08,2481.7,2378.99,2423.91,2423.45,2450.45,2349.44,2414.12,2413.26
2018-05-09,2327.25,2137.04,2437.31,2346.93,2335.82,2355.57,2422.45,2465.04,2253.99,2322.21,2347.71,2354.28,2213.53,2326.42,2174.51,2478.34,2278.11,2244.42,2337.31,2365.64,2238.74,2333.85,2332.78
2018-05-10,1143.05,1213.19,1608.64,1199.94,1230.18,1242.17,1493.29,1624.52,1140.3,1231.95,1195.83,1171.85,870.09,1356.21,1163.73,1616.36,1111.03,917.62,1186.83,1142.47,1002.19,1184.34,1185.25
2018-05-11,2193.53,2007.08,2408.06,2249.55,2248.11,2230.04,2360.05,2421.42,2083.89,2241.52,2242.01,2231.56,1887.62,2204.41,1963.2,2436.32,2129.27,1931.48,2198.65,2247.81,2012.1,2242.38,2242.02
2018-05-12,1995.58,1862.78,1880.71,2023.16,1998.82,2036.7,1921.82,1898.85,1979.67,1981.26,2028.39,2050.5,2140.43,1991.93,2013.86,1889.65,1977.23,2095.03,2027.29,2058.74,2000.76,2011.525,2009.58
2018-05-13,402.09,340.1,777.39,331.72,357.54,373.04,622.71,802.1,384.77,355.81,335.33,331.97,409.19,447.04,347.35,782.16,335.86,348.56,363.43,305.23,350.93,321.88,322.64
2018-05-14,1154.48,1006.56,572.94,1525.35,1477.01,1600.13,779.81,606.45,1415.6,1311.5,1492.41,1340.63,1256.5,864,869.26,568.1,1189.54,1241.55,1449.51,1470.57,1253.56,1463.99,1475.22
2018-05-15,2218.61,2091.51,2130.09,2355.56,2340.17,2350.96,2237.5,2162.63,2229.96,2297.31,2331.81,2300.7,2298.95,2180.92,2242.13,2168.43,2181.36,2251.86,2288.53,2321.48,2200.05,2338.18,2338.78
2018-05-16,1696.12,1584.41,1139.78,1386.84,1375.73,1547.14,1180,1138.43,1688.46,1324.77,1455.19,1534.93,1433.04,1493.21,1541.44,1164.01,1712.26,1495.95,1625.08,1509.86,1634.83,1384.49,1382.23
2018-05-17,2454.18,2419.22,2471.28,2590.44,2569.33,2530.6,2529.15,2451.92,2411.96,2593.95,2583.54,2610.06,2530.5,2588.57,2531.49,2522.87,2435.67,2447.68,2499.34,2623.12,2383.81,2615.975,2610.5
2018-05-18,2388.4,2329.53,2319.73,2351.59,2331.59,2350.85,2316.34,2276.39,2249.26,2339.48,2367.22,2417.26,2431.07,2469.3,2523.19,2391.14,2376.05,2291.09,2357.45,2421.54,2257.98,2356.36,2352.21
2018-05-19,1657.04,1353.36,746,817.8,808.69,1139.92,663.52,747.83,1611.89,723.83,952.76,1094.47,2124.31,966.32,2218.79,765.43,1618.16,1915.88,1330.36,1106.85,1763.27,798.18,800.33
2018-05-20,2315.45,2246.17,2455.16,2491.53,2475.35,2492.95,2474.86,2462.87,2324.77,2459.07,2483.73,2477.61,2177.56,2437.26,1951.92,2492.19,2272.52,2277.47,2439.75,2499.48,2266.23,2473.005,2471.64
2018-05-21,1836.21,1792.28,1894.43,1964.33,1949.31,1953.01,1903.79,1908.87,1810.94,1927.3,1947.73,1920.9,2188.46,1856.14,2133.04,1922.83,1836.38,1950.77,1879.67,1965.86,1795.74,1954.035,1952.78
2018-05-22,1798.06,1587.87,2339.08,1791.26,1773.19,1749.82,2134.57,2402.97,1546.85,1793.65,1789.14,1809.96,1296.55,1812.21,1596.25,2366.7,1696.46,1328.18,1741.51,1849.35,1520.25,1782.12,1779.89
2018-05-23,1588.43,1478.02,1291.43,1634.03,1617.55,1693.07,1387.13,1322.96,1581.75,1553.64,1642.19,1597.25,1460.81,1339.95,1271.87,1262.73,1561.32,1383.6,1667.75,1638.42,1506.7,1604.79,1609.85
2018-05-24,1644.66,1632.48,1729.7,1898.61,1897.49,1876.17,1790.07,1748.44,1714.41,1852.83,1868.63,1763.98,1610.03,1658.25,1507.47,1719.15,1624.03,1629.12,1797.2,1813.96,1631.25,1866.535,1871.76
2018-05-25,2222.57,2059.48,1709.75,2237.64,2238.16,2235.6,1995.16,1607.71,2285.61,2273.86,2245.01,2275.38,2154.34,2247.38,2041.88,1741.24,2180.45,2222.5,2271.03,2234.07,2284.19,2245.745,2238.92
2018-05-26,2362.66,2302.42,2364.55,2466.5,2455.29,2480.4,2420.83,2345.55,2431.15,2459.85,2471.08,2480.86,2415.11,2452.99,2099.64,2367.87,2332.71,2388.46,2471.17,2495.53,2397.45,2453.71,2451.06
2018-05-27,1509.07,1421.16,1661.99,1320.56,1317.82,1362.47,1535.52,1638.02,1415.83,1344.19,1350.01,1398.3,1307.26,1493.49,1239.62,1696.5,1436.25,1371.17,1419.43,1389.08,1443.27,1323.635,1319.69
2018-05-28,2328.06,2166.52,2300.49,2365.83,2355.33,2406.31,2378.4,2291.01,2402.65,2366.04,2387.43,2421.14,2211.24,2377.44,1614.77,2306.99,2289.47,2328.99,2423.38,2436.38,2380.22,2355.59,2353.86
2018-05-29,1402.39,1489.81,1587.17,1738.35,1711.69,1653.12,1693.42,1610.74,1440.08,1750.45,1720.68,1757.33,1420.94,1621.39,1161.05,1530.09,1472.56,1345.8,1615.32,1777.88,1386.61,1740.45,1737.43
2018-05-30,2204.21,2107.93,1832.21,2171.65,2161.73,2206.72,1993.25,1796.77,2197.91,2153.05,2190.83,2206.39,2011.06,2154.62,2168.62,1852.65,2236.15,2092.78,2229.87,2225.85,2194.58,2163.96,2162.73
2018-05-31,1913.6,1859.67,1502.28,1672.32,1677.91,1781.57,1579.16,1470.36,1890.49,1661.93,1719.8,1774.08,1750.7,1780.41,2069.5,1501.46,1924.54,1848.61,1853.9,1743.97,1932.22,1664.395,1664.16
2018-06-01,430.86,538.04,788.25,505.18,507.86,427.7,694.56,768.49,338.51,558.07,485.05,499.21,501.11,641.38,802.91,797.32,443.67,363.66,409.41,477.31,336.75,518.325,515.09
2018-06-02,1317.21,1103.88,1097.11,877.79,892.58,1031.82,990.36,1108.94,1331.5,880.56,941.69,994.49,1343.73,999.27,1337.71,1092.01,1244.64,1256.65,1140.91,962.67,1344.2,880.475,879.89
2018-06-03,2148.67,2228.75,2386.33,2202.41,2209.06,2144.04,2362.49,2387.95,2023.55,2238.33,2201.1,2242.63,2282.19,2340.12,2363.2,2382.06,2149.34,2204.48,2145.01,2236.53,2105.08,2212.135,2206.93
2018-06-04,2246.99,2165.43,1352.41,2074.24,2059.04,2146.82,1609.29,1297.67,2285.49,2013.08,2104.69,2128.24,2395.19,2024.99,2218.36,1366.79,2292.87,2453.62,2204.28,2118.2,2398.52,2069.195,2067.47
2018-06-05,1170.34,1160.9,1018.29,1007.89,1009.15,1075.77,975.31,1030.23,1131.6,974.33,1014.86,991.56,1684.21,1017.16,2109.76,1023.81,1148.27,1353.35,1061.52,993.39,1232.88,985.2,987.05
2018-06-06,2506.6,2395.16,2566.8,2560.6,2549.02,2574.56,2605.2,2564.87,2568.02,2569.47,2582.49,2625.64,2498.29,2603.91,2201.51,2564.45,2503.57,2557.54,2603.04,2631.8,2584.16,2556.945,2555.15
2018-06-07,1280.35,1427.52,1652.73,1293.73,1322.55,1333.49,1553.51,1615.34,1451.18,1362.92,1294.44,1302.89,1564.7,1586.54,1012.48,1656.95,1247.28,1546.16,1313.72,1253.52,1408.26,1298.05,1294.51
2018-06-08,1308.07,1562.31,1721.22,1455.69,1445.1,1360.62,1728.36,1648.43,1222.69,1556.74,1455.75,1567.64,1311.25,1813.69,1551.48,1763.91,1339.7,1263.29,1372.94,1543.67,1223.16,1472.09,1463.41
2018-06-09,1698.88,1576.1,1343.99,1885.93,1900.92,1998.32,1480.75,1379.32,1941.8,1763.03,1865.11,1712.07,1675,1412.05,1684.49,1321.41,1685.73,1680.63,1887.79,1753.74,1773.19,1832.2,1839.9
2018-06-10,1636.36,1871.89,2182.88,2367.41,2356.17,2267.25,2269,2170.44,1774.27,2355.59,2311.74,2256.15,1597.6,2196.97,1561.79,2178.74,1722.4,1452.08,2093.43,2330.41,1521.29,2343.62,2343.54
2018-06-11,1623.1,1541.99,2169.06,2094.1,2116.16,2036.46,2183.23,2203.85,1851.19,2080.91,2017.35,1852.05,1244,1792.05,869.59,2146.06,1535.68,1608.14,1893.12,1858.94,1702.08,2055.37,2059.58
2018-06-12,986.25,1050.94,1255.28,1234.38,1227.68,1187.84,1258.58,1227.42,996.21,1249.39,1214.73,1192.62,917.38,1211.74,792.7,1263.67,954.94,941.68,1114.01,1211.47,941.67,1228.28,1225.26
2018-06-13,1466.66,1521.29,2090.94,1621.42,1656.17,1546.66,1976.56,2141.52,1401.49,1664.62,1586.09,1534.76,1131.86,1656.71,1043.91,2066.81,1430.95,1277.75,1507.76,1505.5,1358.28,1627.03,1625.38
2018-06-14,1573.32,1349.16,1101.95,1243.66,1234.58,1341.23,1141.62,1079.45,1574.24,1224.51,1284.38,1327.69,1763.59,1290.12,1572.57,1116.2,1519.68,1739.83,1419.24,1314.14,1675.55,1237.68,1236.72
2018-06-15,2259.32,2201.44,2308.59,2188.84,2199.65,2238.56,2298.03,2279.46,2287.43,2219.99,2214.04,2259.59,2123.92,2345.21,2051.98,2315.69,2215.4,2355.6,2267.15,2237.46,2310.95,2186.065,2180.86
2018-06-16,1803.51,1769.21,1932.09,1977.11,1968.79,1935.06,1946.71,1905.44,1835.12,1978.83,1960.83,1936.08,1676.94,1962.65,1700.74,1943.67,1796.12,1798.52,1900.03,1941.1,1813.19,1971.475,1970.02
2018-06-17,1335.5,1243.31,1315.67,1019.41,1027.96,1109.06,1208.98,1289.71,1294.64,1055.12,1074.57,1180.3,1378.71,1324.74,1341.49,1330.4,1292.09,1329.6,1205.99,1146.7,1329.44,1029.54,1025.07
2018-06-18,1310.62,1173.52,1100.46,930.36,934.78,1000.3,1026.91,1082.91,1195.98,952.13,983.33,1072.02,1247.65,1124.63,1301.2,1112.56,1272.04,1268.58,1108.45,1049.65,1271.4,947.48,943.36
2018-06-19,877.6,767.86,728.920000000001,656.44,655.22,726.49,683.66,719.93,847.84,657.52,691.8,734.68,925.38,739.73,936.46,732.28,826.97,901.9,776.97,735.15,893.63,656.545,655.19
2018-06-20,2441.32,2321.9,2020.28,2262.98,2248.41,2325.14,2106.17,2007.78,2470.68,2245.54,2306.1,2368.79,2464.93,2315.39,2446.46,2012.91,2440.68,2555.62,2396.3,2364.94,2542.35,2267.6,2263.68
2018-06-21,1967.64,1954.44,2231,1930.08,1938.07,1967.88,2137.53,2238.77,1983.92,1960.16,1959.51,2009.29,1986.46,2099.02,1913.86,2218.06,1934.78,1966.66,1992.24,2004.95,1970.8,1933.03,1929.48
2018-06-22,1940.15,2088.53,2780.95,1597.54,1626.48,1539.39,2487.11,2742.58,1562,1819.77,1661.24,1885.74,1508.37,2431.48,1825.82,2806.91,1876.76,1539.38,1688.73,1774.79,1625.28,1652.185,1637.39
2018-06-23,1790.26,2072.48,2415.33,2337.71,2312.52,2065.42,2441.04,2385.74,1531.69,2406.09,2268.92,2254.65,1393.88,2387.79,1835.6,2418.41,1837.35,1383.37,1964.99,2269.06,1501.33,2360.99,2352.45
2018-06-24,1797.28,1972.91,2466.63,2064.59,2077.91,1914.28,2377.8,2446.92,1675.39,2145.09,2021.01,1994.71,1759.69,2193.17,1885.7,2488.82,1778.46,1653.6,1850.73,1981.66,1663.79,2082.54,2076.75
2018-06-25,1864.14,2099.14,2331.52,2301.1,2294.81,2199.42,2316.91,2313.36,1844.2,2303.63,2259.59,2210.93,1409.07,2242.32,1591.4,2336.3,1903.85,1590.73,2094.27,2249.2,1723.33,2291.135,2289.8
2018-06-26,2597.67,2599.43,2765.27,2632.74,2624.45,2620.65,2741.57,2747.69,2568.78,2654.48,2641.1,2682.08,2442.61,2750.1,2593.17,2772.06,2618.38,2453.23,2636.65,2700.64,2551.55,2637.04,2634.25
2018-06-27,2566.03,2585.5,2697.27,2660.37,2634.66,2628.82,2682.88,2708.72,2546.3,2637.56,2657.19,2692.03,2518.36,2724.61,2454.11,2723.1,2581.23,2575.63,2622.58,2712.88,2558.64,2659.16,2655.76
2018-06-28,2530.14,2459.84,2586.26,2454.15,2447.63,2468.91,2559.51,2582.38,2506.2,2472.63,2478.2,2528.26,2496.67,2584.15,2465.79,2593.05,2506.93,2563.11,2504.69,2528.68,2548.22,2458.06,2454.11
2018-06-29,2611.1,2516.66,2700.2,2658.79,2652.19,2675.47,2699.52,2698.46,2649.84,2656.06,2669.22,2681.03,2617.26,2686.73,2524.43,2701.31,2596.9,2635.2,2675.9,2691.55,2641.61,2650.575,2648.53
2018-06-30,2545.42,2460.4,2627.9,2548.78,2541.51,2567.82,2619.97,2619,2565.09,2556.47,2564.8,2599.96,2529.9,2616.64,2434.6,2634.5,2516.57,2564.88,2583.03,2606.92,2569.54,2543.26,2540.38
2018-07-01,2661.09,2469.42,2599.39,2610.33,2610.18,2669.69,2621.82,2587.83,2738.41,2605.18,2630.27,2673.67,2740.78,2613.13,2597.35,2608,2604.77,2747.6,2698.53,2689.77,2731.87,2597.445,2596.45
2018-07-02,2665.46,2543.95,2688.15,2670.71,2667.22,2704.1,2705.84,2678.45,2718.36,2670.08,2683.7,2735.46,2707.8,2723.42,2601.99,2694.58,2660.96,2713.1,2726.41,2748.41,2714.46,2660.255,2658.43
2018-07-03,2290.22,2105.37,2258.54,2338.74,2339.84,2392.58,2317.7,2257.41,2414.47,2328.04,2350.72,2364.16,2348.87,2285.17,2100.27,2239.75,2260.07,2363.32,2392.41,2363.78,2365.57,2321.06,2320.75
2018-07-04,1874.79,2122.35,2388.54,2249.64,2250.68,2153.23,2385.43,2389.02,1856.85,2292.88,2211.07,2206.93,1381.28,2299.34,1652.44,2392.86,1947.17,1537.76,2073.69,2212.41,1718.58,2250.17,2247.24
2018-07-05,2156.85,2200.46,2499.7,2425.46,2437.02,2405.98,2496.99,2493.23,2223.35,2446.39,2419.19,2468.51,1641.04,2483.44,1317.08,2505.29,2165,1914.96,2371.42,2486.99,2077.98,2422.915,2420.24
2018-07-06,2207.08,2131.73,2242.34,2233.42,2214.46,2222.18,2232.26,2261.52,2148.33,2212.96,2235.26,2276.73,2140.71,2200.04,2216.6,2238.22,2222.66,2135.72,2234.51,2320.76,2162.52,2227.185,2226.21
2018-07-07,2317.65,2166.12,2210.92,2076.45,2097.77,2219.72,2145.14,2200.8,2372.09,2061.21,2124.79,2172.26,2448.3,2197.36,2262.96,2219.84,2288.1,2407.21,2275.87,2185.58,2370.57,2060.815,2060.19
2018-07-08,2473.54,2407.95,2468.69,2512.04,2507.59,2523.29,2497.42,2465.47,2520.47,2512.86,2527,2556.09,2624.43,2535.68,2543.19,2461.7,2490.36,2556.92,2535.82,2568.05,2528.97,2514.745,2511.44
2018-07-09,1980.34,1973.36,2181.04,1985.87,2001.03,1921.26,2163.82,2156.53,1889.71,2042.05,1968.88,1975.83,2062.27,2104.17,2203.16,2192.18,1968.44,1948.91,1933.78,1927.55,1923.48,1998.83,1993.37
2018-07-10,811.72,829.57,709.49,558.37,566.62,654.12,635.98,688.34,822.22,571.09,599.88,651.7,1041,740.63,1028.83,719.61,789.9,899.19,708.75,631.83,839.06,559.17,558.19
2018-07-11,1835.06,1812.38,1778.47,1927.85,1940.45,1911.43,1899.62,1778.77,1853.38,1939.27,1916.99,1897.69,1688.16,1875.92,1751.41,1764.37,1856.2,1799.29,1897.66,1886,1813.92,1925.845,1923.02
2018-07-12,1959.57,1972.44,2160.24,2465.7,2461.5,2358.68,2313.09,2100.56,2012.72,2466.31,2411.93,2329.55,1756.42,2243.53,1813.22,2211.4,1983.71,1797.12,2229.4,2377.18,1873.76,2453.465,2453.76
2018-07-13,2199.39,2014.43,2167.84,2210.43,2214.27,2279.12,2147.27,2196.75,2331.32,2163.56,2217.82,2163.82,2249.4,2071.72,1853.66,2148.81,2151.02,2354.09,2257.04,2195.01,2313.74,2192.04,2193.8
2018-07-14,2465.97,2372.22,2573.22,2581.18,2571.8,2590.67,2594.3,2568.41,2504.53,2574.49,2590.74,2604,2280.86,2595.07,2138.5,2583.15,2465.75,2428.54,2579.98,2632.76,2471.69,2575.03,2573.11
2018-07-15,2444.91,2308.35,2480.33,2518.55,2501.25,2524.55,2506.19,2472.52,2485.29,2515.41,2532.58,2570.07,2362.31,2560.27,1981.4,2484.57,2435.89,2459.53,2531.75,2591.42,2474.74,2517.07,2514.11
2018-07-16,2274.14,2061.13,1830.64,2091.65,2072.53,2213.94,1933.27,1859.61,2369.06,2034.4,2136.98,2191.86,2466.86,2017.04,2335.13,1824.79,2283.88,2461.92,2266.33,2215.98,2400.92,2075.07,2074.85
2018-07-17,2234.82,2165.53,2491.57,2249,2266.1,2261.69,2452.53,2499.7,2267.03,2291.69,2257.88,2275.28,2016.15,2328.04,2040.14,2498.57,2178.67,2142.73,2269.54,2248.32,2229.91,2250.07,2247.88
2018-07-18,2348.51,2097.91,2078.23,2192.01,2185.09,2257.09,2079.7,2105.52,2319.55,2141.81,2221.32,2218.48,2152.66,2149.36,2075.18,2084.1,2322.33,2271.49,2299.93,2238.15,2359.49,2186.855,2186.01
2018-07-19,2244.82,2169.52,2419.75,2142.59,2129.18,2138.52,2348.04,2422.91,2172.67,2181.14,2172.03,2261.43,2189.36,2333.82,2245.22,2448.01,2220.21,2234.72,2197.08,2258.97,2222.54,2157.52,2151.22
2018-07-20,1713.94,1333.22,1097.2,1681.33,1677.41,1844.44,1285.93,1142.65,2003.15,1559.63,1692.82,1604.53,1941.2,1259.74,1696.62,1078.48,1670.1,1961.92,1815.51,1637.8,1950.58,1632.725,1640.63
2018-07-21,1976.33,1755.69,2327.59,2373.31,2367.18,2240.33,2376.62,2349.32,2037.94,2380.91,2301.14,2179.61,1895.13,2055.03,1890.4,2335.84,1862.37,2069.83,2119.57,2209.44,2055.39,2367.21,2365.67
2018-07-22,2242.1,2035.32,2088.04,2215.81,2200.88,2219.48,2128.38,2096.53,2174.91,2187.08,2219.25,2217.28,2216.72,2153.3,2255.04,2094.38,2233.47,2217.2,2227.65,2237.56,2232.03,2206.535,2207.42
2018-07-23,1807.93,1972.36,2449.04,2209.37,2212.34,2073.58,2389.62,2440.89,1763.07,2254.68,2155.06,2087.51,1577.4,2241.91,1557.38,2476.33,1799.84,1598.54,1966.93,2107.07,1677.22,2213.82,2211.34
2018-07-24,2066.58,1761.59,2128.07,1942.08,1947.03,1933.78,2072.84,2156.36,1958.34,1949.12,1946.17,1922.54,2075.43,1882.7,2047.36,2145.94,1978.84,2031.9,1956.69,1918.74,2039.65,1937.69,1937.23
2018-07-25,2082.36,2107.43,2166.67,2179.15,2167.32,2180.25,2181.83,2155.35,2079.46,2186.83,2197.53,2241.85,2048.12,2272.77,1967.12,2175.89,2102.74,2003.87,2186.47,2239.92,2032.35,2178.615,2174.54
2018-07-26,2040.91,1948.23,2232.18,2173.23,2175.05,2090.53,2265.34,2222.54,1979.12,2212.41,2147.97,2128.7,1750.88,2205.57,1972.67,2247.65,2021.22,1811.13,2080.23,2090.08,1960.68,2176.66,2173.35
2018-07-27,2088.21,1828.25,1779.2,1825.57,1833.25,1975.92,1803.51,1762.09,2202.56,1815.53,1874.81,1919.22,2315.26,1861.08,2104.88,1776.29,2031.55,2270.19,2043.89,1914.49,2227.7,1805.525,1806.81
2018-07-28,1832.04,1766.27,2050.87,1987,1974.8,1917.9,2007.89,2058.38,1767.94,1980.09,1964.64,1937.28,1635.28,1918.27,1670.71,2055.64,1798.17,1718.18,1886.16,1987.45,1774.13,1981.505,1979.64
2018-07-29,1751.18,1642.65,1499.4,1619.63,1593.5,1652.68,1552.19,1473.63,1735.49,1615.08,1651.1,1727.68,1713.86,1731.92,1968.35,1541.98,1766.74,1767.55,1714.87,1758.12,1782.95,1620.485,1617.53
2018-07-30,2167.31,1957.87,1524.22,1977.91,1941.2,2077.27,1654.46,1502.49,2214.35,1920.34,2027.08,2094.25,2161.92,1927.24,2194.95,1534.8,2178.04,2221.21,2142.86,2127.84,2250.5,1969.97,1968.32
2018-07-31,2168.39,2032.33,2156.28,1998.91,2000.8,2076.91,2098.67,2170.08,2163.79,2003.14,2047.33,2103.23,2096.69,2116.31,2107.01,2165.79,2132.22,2170.77,2129.66,2105.63,2198.62,1999.38,1997.86
2018-08-01,2050.54,2049.71,2318.28,2203.45,2193.34,2165.65,2291.98,2335.18,2012.41,2216.99,2205.89,2230.75,1447.77,2280.97,1400.61,2324.13,2060.94,1760.63,2158.48,2239.14,1934.18,2213.185,2207.76
2018-08-02,2257.05,2225.01,2475.39,2356.38,2348.21,2296.07,2466.29,2475.45,2173.06,2380.37,2345.61,2353.66,2232.97,2422.27,2177.85,2489.11,2243.68,2233.78,2281.68,2362.6,2214.52,2359.83,2356.68
2018-08-03,2270.89,2188.94,2422.38,2301.52,2299.81,2308.09,2404.55,2429.34,2274.57,2313.99,2311.21,2325.43,2187.38,2368.36,2142.59,2435.51,2261.04,2244.81,2313.39,2331.87,2271.78,2301.37,2299.45
2018-08-04,2196.59,2031.29,2237.53,2250.01,2240.54,2240.44,2268.77,2230.87,2206.64,2256.73,2255.31,2263.49,2160.49,2256.8,2070.21,2256.66,2174.1,2223.28,2245.16,2276.8,2227.7,2249.02,2246.18
2018-08-05,2158.24,2107.14,2365.98,2386.96,2386.35,2397.93,2381.82,2382.52,2252.81,2362.26,2374.24,2318.22,2173.28,2256.9,2231.22,2367.7,2152.52,2157.8,2328.34,2351.55,2168.4,2365.24,2365.27
2018-08-06,2291.26,2215.09,2381.78,2320.2,2319.78,2336.21,2393.15,2388.19,2310.61,2327.56,2329.44,2335.75,2336.58,2363.53,2289.23,2391.25,2287.18,2318.65,2335.14,2339.89,2314.1,2315.575,2313.81
